ID,TAXANR,PRNAVN,PRNAVN1,GNAVN,NAVN,AUTNR,AUTHOR,AUTSTAT,TAXATYPE,SYNONYMNR,GNR,GYLDIG,PREVTAXA
1402,1402,Aegopodium podagraria,Aegopodium podagraria,Aegopodium podagraria,podagraria,1,L.,,A,0,1402,TRUE,1401
11612,11552,Aera,Aera,Aera,Aera,1,L.,,G,0,11552,TRUE,2358
11610,11550,Aeropsis,Aeropsis,Aeropsis,Aeropsis,0,,,G,0,11550,TRUE,2358
1178,1178,Aesculus,Aesculus,Aesculus,Aesculus,1,L.,,G,0,1178,TRUE,1177
1179,1179,Aesculus hippocastanum,Aesculus hippocastanum,Aesculus hippocastanum,hippocastanum,1,L.,,A,0,1179,TRUE,1178
16498,16498,Aesculus pavia,Aesculus pavia,Aesculus pavia,pavia,1,L.,,A,0,16498,TRUE,1178
7989,7989,Aesculus x carnea,Aesculus x carnea,Aesculus x carnea,x carnea,120,Hayne,,A,0,7989,TRUE,1178
8984,8943,Aesculus carnea,Aesculus carnea,Aesculus x carnea,carnea,120,Hayne,,A,7989,7989,FALSE,1178
1413,1413,Aethusa,Aethusa,Aethusa,Aethusa,1,L.,,G,0,1413,TRUE,1340
1414,1414,Aethusa cynapium,Aethusa cynapium,Aethusa cynapium,cynapium,1,L.,,A,0,1414,TRUE,1413
15368,15279,Aethusa elata,Aethusa elata,Aethusa cynapium,elata,5091,Friedl. ex Fisch.,,A,1414,1414,FALSE,1413
4048,4048,Aethusa cynapium ssp. agrestis,Aethusa cynapium ssp. agrestis,Aethusa cynapium ssp. agrestis,agrestis,2988,(Wallr.) Dostál,,S,0,4048,TRUE,1414
4049,4049,Aethusa cynapium ssp. cynapioides,Aethusa cynapium ssp. cynapioides,Aethusa cynapium ssp. cynapioides,cynapioides,399,(Bieb.) Nyman,,S,0,4049,TRUE,1414
15456,15367,Aethusa cynapium var. elatum,Aethusa cynapium var. elatum,Aethusa cynapium ssp. cynapioides,elatum,0,,,V,4049,4049,FALSE,1414
5617,5538,Aethusa cynapium ssp. cynapium,Aethusa cynapium ssp. cynapium,Aethusa cynapium ssp. cynapium,cynapium,0,,,S,0,5538,TRUE,1414
15455,15366,Aethusa cynapium var. cynapium,Aethusa cynapium var. cynapium,Aethusa cynapium ssp. cynapium,cynapium,0,,,V,5538,5538,FALSE,1414
16524,16524,Agastache,Agastache,Agastache,Agastache,5558,Gromov ex Kuntze,,G,0,16524,TRUE,1673
16525,16525,Agastache urticifolia,Agastache urticifolia,Agastache urticifolia,urticifolia,361,Kuntze,,A,0,16525,TRUE,16524
14969,14969,Agoseris,Agoseris,Agoseris,Agoseris,3362,Raf.,,G,0,14969,TRUE,2003
14973,14973,Agoseris glauca,Agoseris glauca,Agoseris glauca,glauca,4984,(Pursh) Raf.,,A,0,14973,TRUE,14969
14974,14974,Troximon glauca,Troximon glauca,Agoseris glauca,glauca,67,Pursh,,A,14973,14973,FALSE,14970
14975,14975,Agoseris glauca ssp. scorzoneraefolia,Agoseris glauca ssp. scorzoneraefolia,Agoseris glauca ssp. scorzoneraefolia,scorzoneraefolia,4985,(Schrad.) Piper,,S,0,14975,TRUE,14973
14976,14976,Ammogeton scorzoneraefolia,Ammogeton scorzoneraefolia,Agoseris glauca ssp. scorzoneraefolia,scorzoneraefolia,22,Schrad.,,A,14975,14975,FALSE,14971
956,956,Agrimonia,Agrimonia,Agrimonia,Agrimonia,1,L.,,G,0,956,TRUE,822
957,957,Agrimonia eupatoria,Agrimonia eupatoria,Agrimonia eupatoria,eupatoria,1,L.,,A,0,957,TRUE,956
959,959,Agrimonia pilosa,Agrimonia pilosa,Agrimonia pilosa,pilosa,64,Ledeb.,,A,0,959,TRUE,956
7045,6952,Agrimonia dahurica,Agrimonia dahurica,Agrimonia pilosa,dahurica,282,Ser.,,A,959,959,FALSE,956
958,958,Agrimonia procera,Agrimonia procera,Agrimonia procera,procera,32,Wallr.,,A,0,958,TRUE,956
3437,3437,Agrimonia odorata,Agrimonia odorata,Agrimonia procera,odorata,5821,auct. non (L.) Mill.,,A,958,958,FALSE,956
2592,2592,Agropyron,Agropyron,Agropyron,Agropyron,46,Gaertn.,,G,0,2592,TRUE,2358
2593,2593,Agropyron cristatum,Agropyron cristatum,Agropyron cristatum,cristatum,95,(L.) Gaertn.,,A,0,2593,TRUE,2592
3705,3692,Triticum cristatum,Triticum cristatum,Agropyron cristatum,cristatum,442,(L.) Schreb.,,A,2593,2593,FALSE,2587
6363,6363,Bromus cristatus,Bromus cristatus,Agropyron cristatum,cristatus,1,L.,,A,2593,2593,FALSE,2562
6364,6364,Triticum pectinatum,Triticum pectinatum,Agropyron cristatum,pectinatum,33,M.Bieb.,,A,2593,2593,FALSE,2587
8574,8561,Eremopyrum cristatum,Eremopyrum cristatum,Agropyron cristatum,cristatum,2421,(L.) Willk.,,A,2593,2593,FALSE,2594
11222,11208,Agropyron cristatum var. imbricatum,Agropyron cristatum var. imbricatum,Agropyron cristatum var. imbricatum,imbricatum,3558,M.Bieb.,,V,0,11208,TRUE,2593
11223,11209,Triticum cristatum var. imbricatum,Triticum cristatum var. imbricatum,Agropyron cristatum var. imbricatum,imbricatum,3559,(M.Bieb.) Asch. & Graebn.,,V,11208,11208,FALSE,3692
15872,15829,Agropyron pectiniforme,Agropyron pectiniforme,Agropyron pectiniforme,pectiniforme,4001,Roem. & Schult.,,A,0,15829,TRUE,2592
15873,15830,Agropyron sibiricum,Agropyron sibiricum,Agropyron sibiricum,sibiricum,3017,(Willd.) P.Beauv.,,A,0,15830,TRUE,2592
416,403,Agrostemma,Agrostemma,Agrostemma,Agrostemma,1,L.,,G,0,403,TRUE,328
417,404,Agrostemma githago,Agrostemma githago,Agrostemma githago,githago,1,L.,,A,0,404,TRUE,403
5846,5767,Githago segetum,Githago segetum,Agrostemma githago,segetum,28,Link,,A,404,404,FALSE,5766
5847,5768,Lychnis githago,Lychnis githago,Agrostemma githago,githago,43,(L.) Scop.,,A,404,404,FALSE,405
17524,17524,Agrostemma githago ssp. githago,Agrostemma githago ssp. githago,Agrostemma githago ssp. githago,githago,0,,,S,0,17524,TRUE,404
17525,17525,Agrostemma githago ssp. thessalum,Agrostemma githago ssp. thessalum,Agrostemma githago ssp. thessalum,thessalum,5955,(Bornm.) Greuter,,S,0,17525,TRUE,404
17523,17523,Agrostemma gracile,Agrostemma gracile,Agrostemma gracile,gracile,205,Boiss.,,A,0,17523,TRUE,403
2417,2417,Agrostis,Agrostis,Agrostis,Agrostis,1,L.,,G,0,2417,TRUE,2358
11736,11722,Agrostis alaskana,Agrostis alaskana,Agrostis alaskana,alaskana,3091,Hultén,,A,0,11722,TRUE,2417
11743,11729,Agrostis anadyrensis,Agrostis anadyrensis,Agrostis anadyrensis,anadyrensis,3670,Soczava,,A,0,11729,TRUE,2417
2421,2421,Agrostis canina,Agrostis canina,Agrostis canina,canina,1,L.,,A,0,2421,TRUE,2417
6365,6365,Agrostis canina ssp. fascicularis,Agrostis canina ssp. fascicularis,Agrostis canina,fascicularis,5762,(Curtis) Hyl.,,S,2421,2421,FALSE,2421
6366,6366,Agrostis canina var. fascicularis,Agrostis canina var. fascicularis,Agrostis canina,fascicularis,5761,(Curtis) Sincl.,,V,2421,2421,FALSE,2421
6367,6367,Agrostis fascicularis,Agrostis fascicularis,Agrostis canina,fascicularis,117,Curtis,,A,2421,2421,FALSE,2417
9314,9314,Agrostis canina ssp. canina,Agrostis canina ssp. canina,Agrostis canina,canina,0,,,S,2421,2421,FALSE,2421
9315,9315,Agrostis canina var. canina,Agrostis canina var. canina,Agrostis canina,canina,0,,,V,2421,2421,FALSE,2421
7951,7951,Agrostis canina var. mutica,Agrostis canina var. mutica,Agrostis canina var. mutica,mutica,15,Hartm.,,V,0,7951,TRUE,2421
7952,7952,Agrostis canina ssp. fascicularis var. mutica,Agrostis canina ssp. fascicularis var. mutica,Agrostis canina var. mutica,mutica,0,,,V,7951,7951,FALSE,6365
2418,2418,Agrostis capillaris,Agrostis capillaris,Agrostis capillaris,capillaris,1,L.,,A,0,2418,TRUE,2417
3644,3631,Agrostis tenuis,Agrostis tenuis,Agrostis capillaris,tenuis,172,Sibth.,,A,2418,2418,FALSE,2417
4908,4908,Agrostis vulgaris,Agrostis vulgaris,Agrostis capillaris,vulgaris,131,With.,,A,2418,2418,FALSE,2417
2424,2424,Agrostis clavata,Agrostis clavata,Agrostis clavata,clavata,76,Trin.,,A,0,2424,TRUE,2417
3647,3634,Agrostis hyemalis,Agrostis hyemalis,Agrostis clavata,hyemalis,26,auct. scand.,,A,2424,2424,FALSE,2417
6368,6368,Agrostis bottnica,Agrostis bottnica,Agrostis clavata,bottnica,170,Murb.,,A,2424,2424,FALSE,2417
7600,7507,Agrostis hiemalis,Agrostis hiemalis,Agrostis clavata,hiemalis,26,auct. scand.,,A,2424,2424,FALSE,2417
11744,11730,Agrostis filiculmis,Agrostis filiculmis,Agrostis clavata,filiculmis,3764,M.E.Jones,,A,2424,2424,FALSE,2417
15874,15831,Agrostis exarata,Agrostis exarata,Agrostis exarata,exarata,76,Trin.,,A,0,15831,TRUE,2417
16185,16113,Agrostis geminata,Agrostis geminata,Agrostis geminata,geminata,76,Trin.,,A,0,16113,TRUE,2417
16186,16114,Agrostis hyemalis var. geminata,Agrostis hyemalis var. geminata,Agrostis geminata,geminata,5305,(Trin.) Hitchc.,,V,16113,16113,FALSE,3634
16187,16115,Agrostis scabra var. geminata,Agrostis scabra var. geminata,Agrostis geminata,geminata,3652,(Trin.) Hultén,,V,16113,16113,FALSE,2425
2420,2420,Agrostis gigantea,Agrostis gigantea,Agrostis gigantea,gigantea,25,Roth,,A,0,2420,TRUE,2417
4909,4909,Agrostis stolonifera var. major,Agrostis stolonifera var. major,Agrostis gigantea,major,1030,Farwell,,V,2420,2420,FALSE,2419
4910,4910,Agrostis stolonifera var. aristata,Agrostis stolonifera var. aristata,Agrostis gigantea,aristata,2,auct.,,V,2420,2420,FALSE,2419
6369,6369,Agrostis stolonifera var. gigantea,Agrostis stolonifera var. gigantea,Agrostis gigantea,gigantea,2675,(Roth) Koch,,V,2420,2420,FALSE,2419
6370,6370,Agrostis alba ssp. gigantea,Agrostis alba ssp. gigantea,Agrostis gigantea,gigantea,2673,(Roth) Jirásek,,S,2420,2420,FALSE,4911
6371,6371,Agrostis alba var. gigantea,Agrostis alba var. gigantea,Agrostis gigantea,gigantea,2671,(Roth) F.W.C.Mey.,,V,2420,2420,FALSE,4911
6372,6372,Agrostis alba var. major,Agrostis alba var. major,Agrostis gigantea,major,47,Gaudin,,V,2420,2420,FALSE,4911
15171,15171,Agrostis intermedia,Agrostis intermedia,Agrostis intermedia,intermedia,3616,Scribn.,,A,0,15171,TRUE,2417
11738,11724,Agrostis kudoi,Agrostis kudoi,Agrostis kudoi,kudoi,1117,Honda,,A,0,11724,TRUE,2417
11739,11725,Agrostis vinealis ssp. kudoi,Agrostis vinealis ssp. kudoi,Agrostis kudoi,kudoi,3726,(Honda) Tzvelev,,S,11724,11724,FALSE,2422
11740,11726,Agrostis vinealis ssp. trinii,Agrostis vinealis ssp. trinii,Agrostis kudoi,trinii,388,Tzvelev,,S,11724,11724,FALSE,2422
11741,11727,Agrostis trinii,Agrostis trinii,Agrostis kudoi,trinii,3762,auct. non Turcz.,,A,11724,11724,FALSE,2417
2423,2423,Agrostis mertensii,Agrostis mertensii,Agrostis mertensii,mertensii,76,Trin.,,A,0,2423,TRUE,2417
3646,3633,Agrostis borealis,Agrostis borealis,Agrostis mertensii,borealis,15,Hartm.,,A,2423,2423,FALSE,2417
6373,6373,Agrostis rubra,Agrostis rubra,Agrostis mertensii,rubra,1546,auct. p.p.,,A,2423,2423,FALSE,2417
10047,10020,Agrostis alpina,Agrostis alpina,Agrostis mertensii,alpina,9,Wahlenb.,,A,2423,2423,FALSE,2417
11742,11728,Agrostis mertensii ssp. borealis,Agrostis mertensii ssp. borealis,Agrostis mertensii,borealis,1984,(Hartm.) Tzvelev,,S,2423,2423,FALSE,2423
11246,11232,Agrostis nebulosa,Agrostis nebulosa,Agrostis nebulosa,nebulosa,3565,Boiss. & Reuter,,A,0,11232,TRUE,2417
10657,10601,Agrostis rupestris,Agrostis rupestris,Agrostis rupestris,rupestris,21,All.,,A,0,10601,TRUE,2417
2425,2425,Agrostis scabra,Agrostis scabra,Agrostis scabra,scabra,4,Willd.,,A,0,2425,TRUE,2417
7598,7505,Agrostis hiemalis,Agrostis hiemalis,Agrostis scabra,hiemalis,2,auct.,,A,2425,2425,FALSE,2417
7599,7506,Agrostis hyemalis,Agrostis hyemalis,Agrostis scabra,hyemalis,2,auct.,,A,2425,2425,FALSE,2417
11745,11731,Agrostis scabra ssp. scabra,Agrostis scabra ssp. scabra,Agrostis scabra ssp. scabra,scabra,0,,,S,0,11731,TRUE,2425
11746,11732,Agrostis scabra ssp. septentrionalis,Agrostis scabra ssp. septentrionalis,Agrostis scabra ssp. septentrionalis,septentrionalis,3765,(Fernald) Á.Löve & D.Löve,,S,0,11732,TRUE,2425
11747,11733,Agrostis scabra var. septentrionalis,Agrostis scabra var. septentrionalis,Agrostis scabra ssp. septentrionalis,septentrionalis,159,Fernald,,V,11732,11732,FALSE,2425
2419,2419,Agrostis stolonifera,Agrostis stolonifera,Agrostis stolonifera,stolonifera,1,L.,,A,0,2419,TRUE,2417
4911,4911,Agrostis alba,Agrostis alba,Agrostis stolonifera,alba,2,auct.,,A,2419,2419,FALSE,2417
6374,6374,Agrostis maritima,Agrostis maritima,Agrostis stolonifera,maritima,10,Lam.,,A,2419,2419,FALSE,2417
6375,6375,Agrostis filifolia,Agrostis filifolia,Agrostis stolonifera,filifolia,28,Link,,A,2419,2419,FALSE,2417
7601,7508,Agrostis palustris,Agrostis palustris,Agrostis stolonifera,palustris,11,Huds.,,A,2419,2419,FALSE,2417
15250,15250,Agrostis patula,Agrostis patula,Agrostis stolonifera,patula,1069,Gaudin,,A,2419,2419,FALSE,2417
11733,11719,Agrostis stolonifera ssp. stolonifera,Agrostis stolonifera ssp. stolonifera,Agrostis stolonifera ssp. stolonifera,stolonifera,0,,,S,0,11719,TRUE,2419
11734,11720,Agrostis stolonifera ssp. straminea,Agrostis stolonifera ssp. straminea,Agrostis stolonifera ssp. straminea,straminea,1984,(Hartm.) Tzvelev,,S,0,11720,TRUE,2419
11735,11721,Agrostis straminea,Agrostis straminea,Agrostis stolonifera ssp. straminea,straminea,15,Hartm.,,A,11720,11720,FALSE,2417
11214,11200,Agrostis stolonifera var. maritima,Agrostis stolonifera var. maritima,Agrostis stolonifera var. maritima,maritima,3555,(Lam.) Koch,,V,0,11200,TRUE,2419
2422,2422,Agrostis vinealis,Agrostis vinealis,Agrostis vinealis,vinealis,38,Schreb.,,A,0,2422,TRUE,2417
3645,3632,Agrostis canina ssp. montana,Agrostis canina ssp. montana,Agrostis vinealis,montana,234,(Hartm.) Hartm.,,S,2422,2422,FALSE,2421
4912,4912,Agrostis stricta,Agrostis stricta,Agrostis vinealis,stricta,1151,J.F.Gmel.,,A,2422,2422,FALSE,2417
4913,4913,Agrostis hyperborea,Agrostis hyperborea,Agrostis vinealis,hyperborea,3761,Laest. ex Neuman,,A,2422,2422,FALSE,2417
6376,6376,Agrostis canina var. arida,Agrostis canina var. arida,Agrostis vinealis,arida,149,Schltdl.,,V,2422,2422,FALSE,2421
6377,6377,Agrostis canina var. montana,Agrostis canina var. montana,Agrostis vinealis,montana,15,Hartm.,,V,2422,2422,FALSE,2421
6378,6378,Agrostis tenuifolia,Agrostis tenuifolia,Agrostis vinealis,tenuifolia,33,M.Bieb.,,A,2422,2422,FALSE,2417
6379,6379,Agrostis coarctata,Agrostis coarctata,Agrostis vinealis,coarctata,16,Ehrh.,,A,2422,2422,FALSE,2417
10707,10651,Agrostis pusilla,Agrostis pusilla,Agrostis vinealis,pusilla,45,Dumort.,,A,2422,2422,FALSE,2417
11737,11723,Agrostis vinealis ssp. vinealis,Agrostis vinealis ssp. vinealis,Agrostis vinealis,vinealis,0,,,S,2422,2422,FALSE,2422
7953,7953,Agrostis vinealis var. mutica,Agrostis vinealis var. mutica,Agrostis vinealis var. mutica,mutica,0,,,V,0,7953,TRUE,2422
7954,7954,Agrostis canina ssp. montana var. mutica,Agrostis canina ssp. montana var. mutica,Agrostis vinealis var. mutica,mutica,0,,,V,7953,7953,FALSE,3632
17766,17766,Agrostis canina x stolonifera,Agrostis canina x stolonifera,Agrostis x murbekii,canina x stolonifera,0,,,A,17767,17767,FALSE,2417
17767,17767,Agrostis x murbekii,Agrostis x murbekii,Agrostis x murbekii,x murbekii,6156,Fouill.,,A,0,17767,TRUE,2417
7597,7504,Agrostis xxxxcanina,Agrostis xxxxcanina,Agrostis xxxxcanina,xxxxcanina,18,auct. non L.,,A,0,7504,TRUE,2417
8835,8835,Ailanthus,Ailanthus,Ailanthus,Ailanthus,70,Desf.,,G,0,8835,TRUE,8834
8836,8836,Ailanthus altissima,Ailanthus altissima,Ailanthus altissima,altissima,818,(Mill.) Swingle,,A,0,8836,TRUE,8835
8837,8837,Ailanthus altissimus,Ailanthus altissimus,Ailanthus altissima,altissimus,818,(Mill.) Swingle,,A,8836,8836,FALSE,8835
2445,2445,Aira,Aira,Aira,Aira,1,L.,,G,0,2445,TRUE,2358
2447,2447,Aira caryophyllea,Aira caryophyllea,Aira caryophyllea,caryophyllea,1,L.,,A,0,2447,TRUE,2445
6380,6380,Airopsis caryophyllea,Airopsis caryophyllea,Aira caryophyllea,caryophyllea,94,(L.) Fr.,,A,2447,2447,FALSE,3639
6381,6381,Aira elegans,Aira elegans,Aira elegans,elegans,47,Gaudin,,A,0,6381,TRUE,2445
6382,6382,Aira capillaris,Aira capillaris,Aira elegans,capillaris,59,Host,,A,6381,6381,FALSE,2445
2446,2446,Aira praecox,Aira praecox,Aira praecox,praecox,1,L.,,A,0,2446,TRUE,2445
3653,3640,Airopsis praecox,Airopsis praecox,Aira praecox,praecox,94,(L.) Fr.,,A,2446,2446,FALSE,3639
11611,11551,Aeropsis praecox,Aeropsis praecox,Aira praecox,praecox,2325,(L.) Fr.,,A,2446,2446,FALSE,11550
3652,3639,Airopsis,Airopsis,Airopsis,Airopsis,71,Desv.,,G,0,3639,TRUE,2358
14537,14537,Aizoaceae,Aizoaceae,Aizoaceae,Aizoaceae,0,,,F,0,14537,TRUE,0
13113,13084,Aizopsis,Aizopsis,Aizopsis,Aizopsis,4305,Grulich,,G,0,13084,TRUE,763
14738,14738,Ajania,Ajania,Ajania,Ajania,4893,Polyak.,,G,0,14738,TRUE,2003
1674,1674,Ajuga,Ajuga,Ajuga,Ajuga,1,L.,,G,0,1674,TRUE,1673
1677,1677,Ajuga genevensis,Ajuga genevensis,Ajuga genevensis,genevensis,1,L.,,A,0,1677,TRUE,1674
1675,1675,Ajuga pyramidalis,Ajuga pyramidalis,Ajuga pyramidalis,pyramidalis,1,L.,,A,0,1675,TRUE,1674
1676,1676,Ajuga reptans,Ajuga reptans,Ajuga reptans,reptans,1,L.,,A,0,1676,TRUE,1674
8498,8485,Alcea,Alcea,Alcea,Alcea,1,L.,,G,0,8485,TRUE,1200
8501,8488,Alcea pallida,Alcea pallida,Alcea pallida,pallida,3037,(Willd.) Waldst. & Kit.,,A,0,8488,TRUE,8485
8502,8489,Althaea pallida,Althaea pallida,Alcea pallida,pallida,4,Willd.,,A,8488,8488,FALSE,1212
10273,10246,Althaea rosea,Althaea rosea,Alcea rosea,rosea,763,(L.) Cav.,,A,15304,15304,FALSE,1212
15393,15304,Alcea rosea,Alcea rosea,Alcea rosea,rosea,1,L.,,A,0,15304,TRUE,8485
15394,15305,Alcea ficifolia,Alcea ficifolia,Alcea rosea,ficifolia,1,L.,,A,15304,15304,FALSE,8485
15395,15306,Althaea ficifolia,Althaea ficifolia,Alcea rosea,ficifolia,763,(L.) Cav.,,A,15304,15304,FALSE,1212
15396,15307,Alcea cultorum,Alcea cultorum,Alcea rosea,cultorum,467,Bergmans,,A,15304,15304,FALSE,8485
8499,8486,Alcea setosa,Alcea setosa,Alcea setosa,setosa,1654,(Boiss.) Alef.,,A,0,8486,TRUE,8485
8500,8487,Althaea pontica,Althaea pontica,Alcea setosa,pontica,2103,(Janka) Baker f.,,A,8486,8486,FALSE,1212
932,932,Alchemilla,Alchemilla,Alchemilla,Alchemilla,1,L.,,G,0,932,TRUE,822
7718,7625,Alchemilla acutidens,Alchemilla acutidens,Alchemilla acutidens,acutidens,88,Buser,,A,0,7625,TRUE,932
933,933,Alchemilla alpina,Alchemilla alpina,Alchemilla alpina,alpina,1,L.,,A,0,933,TRUE,932
951,951,Alchemilla baltica,Alchemilla baltica,Alchemilla baltica,baltica,583,Sam. ex Juz.,,A,0,951,TRUE,932
3433,3433,Alchemilla nebulosa,Alchemilla nebulosa,Alchemilla baltica,nebulosa,584,Sam. ex Lid,,A,951,951,FALSE,932
3434,3434,Alchemilla acutidens,Alchemilla acutidens,Alchemilla borealis,acutidens,195,auct. non Buser,,A,5248,5248,FALSE,932
5340,5248,Alchemilla borealis,Alchemilla borealis,Alchemilla borealis,borealis,583,Sam. ex Juz.,,A,0,5248,TRUE,932
13517,13488,Alchemilla conglobata,Alchemilla conglobata,Alchemilla conglobata,conglobata,345,H.Lindb.,,A,0,13488,TRUE,932
13522,13493,Alchemilla cuncatrix,Alchemilla cuncatrix,Alchemilla cuncatrix,cuncatrix,63,Juz.,,A,0,13493,TRUE,932
947,947,Alchemilla cymatophylla,Alchemilla cymatophylla,Alchemilla cymatophylla,cymatophylla,63,Juz.,,A,0,947,TRUE,932
11138,11124,Alchemilla effusa,Alchemilla effusa,Alchemilla effusa,effusa,88,Buser,,A,0,11124,TRUE,932
15070,15070,Alchemilla exigua,Alchemilla exigua,Alchemilla exigua,exigua,5020,Buser ex Paulin,,A,0,15070,TRUE,932
7710,7617,Alchemilla faeroeënsis,Alchemilla faeroeënsis,Alchemilla faeroënsis,faeroeënsis,298,(Lange) Buser,,A,8670,8670,FALSE,932
7711,7618,Alchemilla faeroeensis,Alchemilla faeroeensis,Alchemilla faeroënsis,faeroeensis,298,(Lange) Buser,,A,8670,8670,FALSE,932
8670,8670,Alchemilla faeroënsis,Alchemilla faeroënsis,Alchemilla faeroënsis,faeroënsis,298,(Lange) Buser,,A,0,8670,TRUE,932
8671,8671,Alchemilla faeroensis,Alchemilla faeroensis,Alchemilla faeroënsis,faeroensis,298,(Lange) Buser,,A,8670,8670,FALSE,932
13518,13489,Alchemilla alpina var. faeroeensis,Alchemilla alpina var. faeroeensis,Alchemilla faeroënsis,faeroeensis,44,Lange,,V,8670,8670,FALSE,933
939,939,Alchemilla filicaulis,Alchemilla filicaulis,Alchemilla filicaulis,filicaulis,88,Buser,,A,0,939,TRUE,932
3428,3428,Alchemilla minor,Alchemilla minor,Alchemilla filicaulis,minor,2,auct.,,A,939,939,FALSE,932
5341,5249,Alchemilla vulgaris ssp. minor,Alchemilla vulgaris ssp. minor,Alchemilla filicaulis,minor,481,Camus,,S,939,939,FALSE,5246
5342,5250,Alchemilla filicaulis ssp. filicaulis,Alchemilla filicaulis ssp. filicaulis,Alchemilla filicaulis,filicaulis,0,,,S,939,939,FALSE,939
7712,7619,Alchemilla minor ssp. filicaulis,Alchemilla minor ssp. filicaulis,Alchemilla filicaulis,filicaulis,233,(Buser) Murb.,,S,939,939,FALSE,3428
7714,7621,Alchemilla vulgaris ssp. filicaulis,Alchemilla vulgaris ssp. filicaulis,Alchemilla filicaulis,filicaulis,233,(Buser) Murb.,,S,939,939,FALSE,5246
17649,17649,Alchemilla filicaulis var. filicaulis,Alchemilla filicaulis var. filicaulis,Alchemilla filicaulis,filicaulis,0,,,V,939,939,FALSE,939
9876,9876,Alchemilla flabellata,Alchemilla flabellata,Alchemilla flabellata,flabellata,88,Buser,,A,0,9876,TRUE,932
950,950,Alchemilla glabra,Alchemilla glabra,Alchemilla glabra,glabra,1288,Neygenf.,,A,0,950,TRUE,932
3432,3432,Alchemilla alpestris,Alchemilla alpestris,Alchemilla glabra,alpestris,2,auct.,,A,950,950,FALSE,932
5344,5252,Alchemilla vulgaris ssp. alpestris,Alchemilla vulgaris ssp. alpestris,Alchemilla glabra,alpestris,481,Camus,,S,950,950,FALSE,5246
13521,13492,Alchemilla vulgaris ssp. glabra,Alchemilla vulgaris ssp. glabra,Alchemilla glabra,glabra,4464,(Neygenf.) O.Bolós & Vigo,,S,950,950,FALSE,5246
5345,5253,Alchemilla glabricaulis,Alchemilla glabricaulis,Alchemilla glabricaulis,glabricaulis,345,H.Lindb.,,A,0,5253,TRUE,932
13523,13494,Alchemilla glabriformis,Alchemilla glabriformis,Alchemilla glabriformis,glabriformis,63,Juz.,,A,0,13494,TRUE,932
934,934,Alchemilla glaucescens,Alchemilla glaucescens,Alchemilla glaucescens,glaucescens,32,Wallr.,,A,0,934,TRUE,932
3426,3426,Alchemilla pubescens,Alchemilla pubescens,Alchemilla glaucescens,pubescens,232,auct. non Lam.,,A,934,934,FALSE,932
5347,5255,Alchemilla hybrida ssp. pubescens,Alchemilla hybrida ssp. pubescens,Alchemilla glaucescens,pubescens,3064,(auct. non Lam.) Gams,,S,934,934,FALSE,5254
9480,9480,Alchemilla vulgaris ssp. pubescens,Alchemilla vulgaris ssp. pubescens,Alchemilla glaucescens,pubescens,5813,(auct. non Lam.) Murb.,,S,934,934,FALSE,5246
11201,11187,Alchemilla montana,Alchemilla montana,Alchemilla glaucescens,montana,4,Willd.,,A,934,934,FALSE,932
949,949,Alchemilla glomerulans,Alchemilla glomerulans,Alchemilla glomerulans,glomerulans,88,Buser,,A,0,949,TRUE,932
5348,5256,Alchemilla vulgaris ssp. glomerulans,Alchemilla vulgaris ssp. glomerulans,Alchemilla glomerulans,glomerulans,233,(Buser) Murb.,,S,949,949,FALSE,5246
948,948,Alchemilla heptagona,Alchemilla heptagona,Alchemilla heptagona,heptagona,63,Juz.,,A,0,948,TRUE,932
935,935,Alchemilla hirsuticaulis,Alchemilla hirsuticaulis,Alchemilla hirsuticaulis,hirsuticaulis,146,H.Lindb.,,A,0,935,TRUE,932
